ENSMUST00000234132.2	ENSMUSG00000117547.2
ENSMUST00000186872.2-I1	ENSMUSG00000100134.2-I
ENSMUST00000151719.2-I	ENSMUSG00000086600.9-I
ENSMUST00000129164.9-I	ENSMUSG00000086600.9-I
ENSMUST00000129164.9-I1	ENSMUSG00000086600.9-I
ENSMUST00000129164.9-I2	ENSMUSG00000086600.9-I
ENSMUST00000153361.2-I	ENSMUSG00000086600.9-I
ENSMUST00000147073.2-I	ENSMUSG00000086600.9-I
ENSMUST00000147073.2-I1	ENSMUSG00000086600.9-I
ENSMUST00000235550.2-I	ENSMUSG00000048875.4-I
ENSMUST00000235550.2-I1	ENSMUSG00000048875.4-I
ENSMUST00000238114.2-I	ENSMUSG00000118334.2-I
ENSMUST00000238114.2-I1	ENSMUSG00000118334.2-I
ENSMUST00000238114.2-I2	ENSMUSG00000118334.2-I
ENSMUST00000237836.2-I	ENSMUSG00000118334.2-I
ENSMUST00000237836.2-I1	ENSMUSG00000118334.2-I
ENSMUST00000237836.2-I2	ENSMUSG00000118334.2-I
ENSMUST00000025409.9-I	ENSMUSG00000024529.15-I
ENSMUST00000171470.8-I	ENSMUSG00000024529.15-I
ENSMUST00000171470.8-I1	ENSMUSG00000024529.15-I
ENSMUST00000025419.9-I	ENSMUSG00000024538.9-I
ENSMUST00000025419.9-I1	ENSMUSG00000024538.9-I
ENSMUST00000049811.8-I	ENSMUSG00000048799.9-I
ENSMUST00000049811.8-I1	ENSMUSG00000048799.9-I
ENSMUST00000049811.8-I2	ENSMUSG00000048799.9-I
ENSMUST00000049811.8-I3	ENSMUSG00000048799.9-I
ENSMUST00000049811.8-I4	ENSMUSG00000048799.9-I
ENSMUST00000049811.8-I5	ENSMUSG00000048799.9-I
ENSMUST00000237062.2-I	ENSMUSG00000048799.9-I
ENSMUST00000237062.2-I1	ENSMUSG00000048799.9-I
ENSMUST00000237062.2-I2	ENSMUSG00000048799.9-I
ENSMUST00000237062.2-I3	ENSMUSG00000048799.9-I
ENSMUST00000237062.2-I4	ENSMUSG00000048799.9-I
ENSMUST00000237062.2-I5	ENSMUSG00000048799.9-I
ENSMUST00000237145.2-I	ENSMUSG00000048799.9-I
ENSMUST00000237145.2-I1	ENSMUSG00000048799.9-I
ENSMUST00000237145.2-I2	ENSMUSG00000048799.9-I
ENSMUST00000237145.2-I3	ENSMUSG00000048799.9-I
ENSMUST00000237145.2-I4	ENSMUSG00000048799.9-I
ENSMUST00000235928.2-I	ENSMUSG00000048799.9-I
ENSMUST00000237202.2-I	ENSMUSG00000118103.2-I
ENSMUST00000236611.2-I	ENSMUSG00000118120.2-I
ENSMUST00000236611.2-I1	ENSMUSG00000118120.2-I
ENSMUST00000064763.7-I	ENSMUSG00000052713.10-I
ENSMUST00000064763.7-I1	ENSMUSG00000052713.10-I
ENSMUST00000064763.7-I2	ENSMUSG00000052713.10-I
ENSMUST00000064763.7-I3	ENSMUSG00000052713.10-I
ENSMUST00000064763.7-I4	ENSMUSG00000052713.10-I
ENSMUST00000064763.7-I5	ENSMUSG00000052713.10-I
ENSMUST00000238150.2-I	ENSMUSG00000052713.10-I
ENSMUST00000238150.2-I1	ENSMUSG00000052713.10-I
ENSMUST00000238150.2-I2	ENSMUSG00000052713.10-I
ENSMUST00000238150.2-I3	ENSMUSG00000052713.10-I
ENSMUST00000238150.2-I4	ENSMUSG00000052713.10-I
ENSMUST00000237844.2-I	ENSMUSG00000052713.10-I
ENSMUST00000237844.2-I1	ENSMUSG00000052713.10-I
ENSMUST00000237844.2-I2	ENSMUSG00000052713.10-I
ENSMUST00000237844.2-I3	ENSMUSG00000052713.10-I
ENSMUST00000237844.2-I4	ENSMUSG00000052713.10-I
ENSMUST00000237009.2-I	ENSMUSG00000052713.10-I
ENSMUST00000172902.2-I	ENSMUSG00000053644.14-I
ENSMUST00000172902.2-I1	ENSMUSG00000053644.14-I
ENSMUST00000174518.8-I	ENSMUSG00000053644.14-I
ENSMUST00000174518.8-I1	ENSMUSG00000053644.14-I
ENSMUST00000172734.8-I	ENSMUSG00000053644.14-I
ENSMUST00000066208.13-I	ENSMUSG00000053644.14-I
ENSMUST00000174704.8-I	ENSMUSG00000053644.14-I
ENSMUST00000168517.2-I	ENSMUSG00000053644.14-I
ENSMUST00000170309.8-I	ENSMUSG00000053644.14-I
ENSMUST00000171851.2-I	ENSMUSG00000053644.14-I
ENSMUST00000171844.3-I	ENSMUSG00000053644.14-I
ENSMUST00000236670.2-I	ENSMUSG00000118153.2-I
ENSMUST00000102912.8-I	ENSMUSG00000032656.15-I
ENSMUST00000102912.8-I1	ENSMUSG00000032656.15-I
ENSMUST00000102912.8-I2	ENSMUSG00000032656.15-I
ENSMUST00000102912.8-I3	ENSMUSG00000032656.15-I
ENSMUST00000035278.7-I	ENSMUSG00000032656.15-I
ENSMUST00000035278.7-I1	ENSMUSG00000032656.15-I
ENSMUST00000035278.7-I2	ENSMUSG00000032656.15-I
ENSMUST00000153044.2-I	ENSMUSG00000032656.15-I
ENSMUST00000153044.2-I1	ENSMUSG00000032656.15-I
ENSMUST00000025488.15-I	ENSMUSG00000024592.16-I
ENSMUST00000139243.9-I	ENSMUSG00000024592.16-I
ENSMUST00000152087.3-I	ENSMUSG00000024592.16-I
ENSMUST00000130696.8-I	ENSMUSG00000086607.8-I
ENSMUST00000150994.2-I	ENSMUSG00000085800.8-I
ENSMUST00000151669.8-I	ENSMUSG00000085800.8-I
ENSMUST00000130724.8-I	ENSMUSG00000086607.8-I
ENSMUST00000133147.8-I	ENSMUSG00000085800.8-I
ENSMUST00000153122.2-I	ENSMUSG00000085800.8-I
ENSMUST00000150186.2-I	ENSMUSG00000085800.8-I
ENSMUST00000153884.8-I	ENSMUSG00000086607.8-I
ENSMUST00000137603.2-I	ENSMUSG00000086607.8-I
ENSMUST00000151209.2-I	ENSMUSG00000086607.8-I
ENSMUST00000236285.2-I	ENSMUSG00000118322.2-I
ENSMUST00000236816.2-I	ENSMUSG00000118391.2-I
ENSMUST00000236754.2-I	ENSMUSG00000118391.2-I
ENSMUST00000235775.2-I	ENSMUSG00000118391.2-I
ENSMUST00000235775.2-I1	ENSMUSG00000118391.2-I
ENSMUST00000236807.2-I	ENSMUSG00000118391.2-I
ENSMUST00000025497.8-I	ENSMUSG00000024598.10-I
ENSMUST00000025497.8-I1	ENSMUSG00000024598.10-I
ENSMUST00000025497.8-I2	ENSMUSG00000024598.10-I
ENSMUST00000025497.8-I3	ENSMUSG00000024598.10-I
ENSMUST00000025497.8-I4	ENSMUSG00000024598.10-I
ENSMUST00000025497.8-I5	ENSMUSG00000024598.10-I
ENSMUST00000025497.8-I6	ENSMUSG00000024598.10-I
ENSMUST00000236932.2-I	ENSMUSG00000024598.10-I
ENSMUST00000235281.2-I	ENSMUSG00000024598.10-I
ENSMUST00000235417.2-I	ENSMUSG00000024598.10-I
ENSMUST00000237293.2-I	ENSMUSG00000024598.10-I
ENSMUST00000237293.2-I1	ENSMUSG00000024598.10-I
ENSMUST00000237293.2-I2	ENSMUSG00000024598.10-I
ENSMUST00000235779.2-I	ENSMUSG00000024598.10-I
ENSMUST00000237574.2-I	ENSMUSG00000117701.2-I
ENSMUST00000090260.6-I	ENSMUSG00000068606.7-I
ENSMUST00000238180.2-I	ENSMUSG00000118361.2-I
ENSMUST00000238180.2-I1	ENSMUSG00000118361.2-I
ENSMUST00000042710.8-I	ENSMUSG00000038059.8-I
ENSMUST00000056533.9-I	ENSMUSG00000049173.9-I
ENSMUST00000097566.10-I	ENSMUSG00000043079.18-I
ENSMUST00000097566.10-I1	ENSMUSG00000043079.18-I
ENSMUST00000130044.2-I	ENSMUSG00000043079.18-I
ENSMUST00000130044.2-I1	ENSMUSG00000043079.18-I
ENSMUST00000130360.2-I	ENSMUSG00000043079.18-I
ENSMUST00000130360.2-I1	ENSMUSG00000043079.18-I
ENSMUST00000128528.3-I	ENSMUSG00000043079.18-I
ENSMUST00000155195.3-I	ENSMUSG00000043079.18-I
ENSMUST00000115318.4-I	ENSMUSG00000043079.18-I
ENSMUST00000143275.3-I	ENSMUSG00000043079.18-I
ENSMUST00000143275.3-I1	ENSMUSG00000043079.18-I
ENSMUST00000123288.2-I	ENSMUSG00000043079.18-I
ENSMUST00000160395.2-I	ENSMUSG00000043079.18-I
ENSMUST00000137894.2-I	ENSMUSG00000043079.18-I
ENSMUST00000137894.2-I1	ENSMUSG00000043079.18-I
ENSMUST00000154857.2-I	ENSMUSG00000043079.18-I
ENSMUST00000139236.2-I	ENSMUSG00000043079.18-I
ENSMUST00000235795.2-I	ENSMUSG00000054008.10-I
ENSMUST00000235795.2-I1	ENSMUSG00000054008.10-I
ENSMUST00000237783.2-I	ENSMUSG00000054008.10-I
ENSMUST00000237783.2-I1	ENSMUSG00000054008.10-I
ENSMUST00000237783.2-I2	ENSMUSG00000054008.10-I
ENSMUST00000237783.2-I3	ENSMUSG00000054008.10-I
ENSMUST00000237783.2-I4	ENSMUSG00000054008.10-I
ENSMUST00000237783.2-I5	ENSMUSG00000054008.10-I
ENSMUST00000169273.2-I	ENSMUSG00000054008.10-I
ENSMUST00000169273.2-I1	ENSMUSG00000054008.10-I
ENSMUST00000169273.2-I2	ENSMUSG00000054008.10-I
ENSMUST00000169273.2-I3	ENSMUSG00000054008.10-I
ENSMUST00000169273.2-I4	ENSMUSG00000054008.10-I
ENSMUST00000237572.2-I	ENSMUSG00000054008.10-I
ENSMUST00000237572.2-I1	ENSMUSG00000054008.10-I
ENSMUST00000237885.2-I	ENSMUSG00000054008.10-I
ENSMUST00000237070.2-I	ENSMUSG00000054008.10-I
ENSMUST00000175934.8-I	ENSMUSG00000024613.17-I
ENSMUST00000175934.8-I1	ENSMUSG00000024613.17-I
ENSMUST00000175934.8-I2	ENSMUSG00000024613.17-I
ENSMUST00000175934.8-I3	ENSMUSG00000024613.17-I
ENSMUST00000175934.8-I4	ENSMUSG00000024613.17-I
ENSMUST00000175934.8-I5	ENSMUSG00000024613.17-I
ENSMUST00000175934.8-I6	ENSMUSG00000024613.17-I
ENSMUST00000175934.8-I7	ENSMUSG00000024613.17-I
ENSMUST00000175934.8-I8	ENSMUSG00000024613.17-I
ENSMUST00000175934.8-I9	ENSMUSG00000024613.17-I
ENSMUST00000175934.8-I10	ENSMUSG00000024613.17-I
ENSMUST00000175934.8-I11	ENSMUSG00000024613.17-I
ENSMUST00000175934.8-I12	ENSMUSG00000024613.17-I
ENSMUST00000176630.8-I	ENSMUSG00000024613.17-I
ENSMUST00000176630.8-I1	ENSMUSG00000024613.17-I
ENSMUST00000176630.8-I2	ENSMUSG00000024613.17-I
ENSMUST00000176630.8-I3	ENSMUSG00000024613.17-I
ENSMUST00000176630.8-I4	ENSMUSG00000024613.17-I
ENSMUST00000176630.8-I5	ENSMUSG00000024613.17-I
ENSMUST00000176630.8-I6	ENSMUSG00000024613.17-I
ENSMUST00000176630.8-I7	ENSMUSG00000024613.17-I
ENSMUST00000176630.8-I8	ENSMUSG00000024613.17-I
ENSMUST00000176630.8-I9	ENSMUSG00000024613.17-I
ENSMUST00000176630.8-I10	ENSMUSG00000024613.17-I
ENSMUST00000176630.8-I11	ENSMUSG00000024613.17-I
ENSMUST00000176630.8-I12	ENSMUSG00000024613.17-I
ENSMUST00000163446.9-I	ENSMUSG00000024613.17-I
ENSMUST00000163446.9-I1	ENSMUSG00000024613.17-I
ENSMUST00000163446.9-I2	ENSMUSG00000024613.17-I
ENSMUST00000163446.9-I3	ENSMUSG00000024613.17-I
ENSMUST00000163446.9-I4	ENSMUSG00000024613.17-I
ENSMUST00000163446.9-I5	ENSMUSG00000024613.17-I
ENSMUST00000163446.9-I6	ENSMUSG00000024613.17-I
ENSMUST00000163446.9-I7	ENSMUSG00000024613.17-I
ENSMUST00000163446.9-I8	ENSMUSG00000024613.17-I
ENSMUST00000163446.9-I9	ENSMUSG00000024613.17-I
ENSMUST00000163446.9-I10	ENSMUSG00000024613.17-I
ENSMUST00000163446.9-I11	ENSMUSG00000024613.17-I
ENSMUST00000177172.8-I	ENSMUSG00000024613.17-I
ENSMUST00000177172.8-I1	ENSMUSG00000024613.17-I
ENSMUST00000177172.8-I2	ENSMUSG00000024613.17-I
ENSMUST00000177172.8-I3	ENSMUSG00000024613.17-I
ENSMUST00000177172.8-I4	ENSMUSG00000024613.17-I
ENSMUST00000177172.8-I5	ENSMUSG00000024613.17-I
ENSMUST00000177172.8-I6	ENSMUSG00000024613.17-I
ENSMUST00000177172.8-I7	ENSMUSG00000024613.17-I
ENSMUST00000177172.8-I8	ENSMUSG00000024613.17-I
ENSMUST00000177172.8-I9	ENSMUSG00000024613.17-I
ENSMUST00000177172.8-I10	ENSMUSG00000024613.17-I
ENSMUST00000176088.2-I	ENSMUSG00000024613.17-I
ENSMUST00000177343.2-I	ENSMUSG00000024613.17-I
ENSMUST00000025520.10-I	ENSMUSG00000052026.9-I
ENSMUST00000025520.10-I1	ENSMUSG00000052026.9-I
ENSMUST00000025520.10-I2	ENSMUSG00000052026.9-I
ENSMUST00000236893.2-I	ENSMUSG00000052026.9-I
ENSMUST00000025521.9-I	ENSMUSG00000024619.9-I
ENSMUST00000091884.6-I	ENSMUSG00000024622.9-I
ENSMUST00000091884.6-I1	ENSMUSG00000024622.9-I
ENSMUST00000091884.6-I2	ENSMUSG00000024622.9-I
ENSMUST00000091884.6-I3	ENSMUSG00000024622.9-I
ENSMUST00000091884.6-I4	ENSMUSG00000024622.9-I
ENSMUST00000091884.6-I5	ENSMUSG00000024622.9-I
ENSMUST00000091884.6-I6	ENSMUSG00000024622.9-I
ENSMUST00000091884.6-I7	ENSMUSG00000024622.9-I
ENSMUST00000091884.6-I8	ENSMUSG00000024622.9-I
ENSMUST00000235236.2-I	ENSMUSG00000024622.9-I
ENSMUST00000235236.2-I1	ENSMUSG00000024622.9-I
ENSMUST00000235236.2-I2	ENSMUSG00000024622.9-I
ENSMUST00000235236.2-I3	ENSMUSG00000024622.9-I
ENSMUST00000235236.2-I4	ENSMUSG00000024622.9-I
ENSMUST00000235236.2-I5	ENSMUSG00000024622.9-I
ENSMUST00000235236.2-I6	ENSMUSG00000024622.9-I
ENSMUST00000235480.2-I	ENSMUSG00000024622.9-I
ENSMUST00000235480.2-I1	ENSMUSG00000024622.9-I
ENSMUST00000235480.2-I2	ENSMUSG00000024622.9-I
ENSMUST00000235480.2-I3	ENSMUSG00000024622.9-I
ENSMUST00000235480.2-I4	ENSMUSG00000024622.9-I
ENSMUST00000235480.2-I5	ENSMUSG00000024622.9-I
ENSMUST00000235480.2-I6	ENSMUSG00000024622.9-I
ENSMUST00000235480.2-I7	ENSMUSG00000024622.9-I
ENSMUST00000235480.2-I8	ENSMUSG00000024622.9-I
ENSMUST00000236068.2-I	ENSMUSG00000024622.9-I
ENSMUST00000236068.2-I1	ENSMUSG00000024622.9-I
ENSMUST00000236068.2-I2	ENSMUSG00000024622.9-I
ENSMUST00000236068.2-I3	ENSMUSG00000024622.9-I
ENSMUST00000236068.2-I4	ENSMUSG00000024622.9-I
ENSMUST00000236068.2-I5	ENSMUSG00000024622.9-I
ENSMUST00000236068.2-I6	ENSMUSG00000024622.9-I
ENSMUST00000236068.2-I7	ENSMUSG00000024622.9-I
ENSMUST00000237101.2-I	ENSMUSG00000024622.9-I
ENSMUST00000237101.2-I1	ENSMUSG00000024622.9-I
ENSMUST00000237443.2-I	ENSMUSG00000024622.9-I
ENSMUST00000237443.2-I1	ENSMUSG00000024622.9-I
ENSMUST00000237443.2-I2	ENSMUSG00000024622.9-I
ENSMUST00000237443.2-I3	ENSMUSG00000024622.9-I
ENSMUST00000237443.2-I4	ENSMUSG00000024622.9-I
ENSMUST00000237535.2-I	ENSMUSG00000024622.9-I
ENSMUST00000235663.2-I	ENSMUSG00000024622.9-I
ENSMUST00000237498.2-I	ENSMUSG00000024622.9-I
ENSMUST00000146409.8-I	ENSMUSG00000034320.15-I
ENSMUST00000146409.8-I1	ENSMUSG00000034320.15-I
ENSMUST00000037603.8-I	ENSMUSG00000034320.15-I
ENSMUST00000148829.2-I	ENSMUSG00000034320.15-I
ENSMUST00000075299.13-I	ENSMUSG00000033871.15-I
ENSMUST00000075299.13-I1	ENSMUSG00000033871.15-I
ENSMUST00000075299.13-I2	ENSMUSG00000033871.15-I
ENSMUST00000075299.13-I3	ENSMUSG00000033871.15-I
ENSMUST00000075299.13-I4	ENSMUSG00000033871.15-I
ENSMUST00000063307.6-I	ENSMUSG00000033871.15-I
ENSMUST00000063307.6-I1	ENSMUSG00000033871.15-I
ENSMUST00000063307.6-I2	ENSMUSG00000033871.15-I
ENSMUST00000063307.6-I3	ENSMUSG00000033871.15-I
ENSMUST00000063307.6-I4	ENSMUSG00000033871.15-I
ENSMUST00000142134.2-I	ENSMUSG00000033871.15-I
ENSMUST00000235256.2-I	ENSMUSG00000118229.2-I
ENSMUST00000171629.3-I	ENSMUSG00000045094.9-I
ENSMUST00000171629.3-I1	ENSMUSG00000045094.9-I
ENSMUST00000171629.3-I2	ENSMUSG00000045094.9-I
ENSMUST00000171629.3-I3	ENSMUSG00000045094.9-I
ENSMUST00000171629.3-I4	ENSMUSG00000045094.9-I
ENSMUST00000236608.2-I	ENSMUSG00000045094.9-I
ENSMUST00000236608.2-I1	ENSMUSG00000045094.9-I
ENSMUST00000236608.2-I2	ENSMUSG00000045094.9-I
ENSMUST00000236608.2-I3	ENSMUSG00000045094.9-I
ENSMUST00000236608.2-I4	ENSMUSG00000045094.9-I
ENSMUST00000237557.2-I	ENSMUSG00000045094.9-I
ENSMUST00000237557.2-I1	ENSMUSG00000045094.9-I
ENSMUST00000182244.8-I	ENSMUSG00000097324.9-I
ENSMUST00000181155.4-I	ENSMUSG00000097324.9-I
ENSMUST00000191654.2-I	ENSMUSG00000102778.2-I
ENSMUST00000025472.7-I	ENSMUSG00000024579.8-I
ENSMUST00000025472.7-I1	ENSMUSG00000024579.8-I
ENSMUST00000025472.7-I2	ENSMUSG00000024579.8-I
ENSMUST00000025472.7-I3	ENSMUSG00000024579.8-I
ENSMUST00000195229.2-I	ENSMUSG00000024579.8-I
ENSMUST00000195229.2-I1	ENSMUSG00000024579.8-I
ENSMUST00000195229.2-I2	ENSMUSG00000024579.8-I
ENSMUST00000154763.2-I	ENSMUSG00000024579.8-I
ENSMUST00000062991.9-I	ENSMUSG00000024580.9-I
ENSMUST00000238010.2-I	ENSMUSG00000024580.9-I
ENSMUST00000237466.2-I	ENSMUSG00000024580.9-I
ENSMUST00000154876.8-I	ENSMUSG00000033032.16-I
ENSMUST00000154876.8-I1	ENSMUSG00000033032.16-I
ENSMUST00000154876.8-I2	ENSMUSG00000033032.16-I
ENSMUST00000120472.2-I	ENSMUSG00000033032.16-I
ENSMUST00000120472.2-I1	ENSMUSG00000033032.16-I
ENSMUST00000120472.2-I2	ENSMUSG00000033032.16-I
ENSMUST00000120472.2-I3	ENSMUSG00000033032.16-I
ENSMUST00000120472.2-I4	ENSMUSG00000033032.16-I
ENSMUST00000147278.2-I	ENSMUSG00000033032.16-I
ENSMUST00000147278.2-I1	ENSMUSG00000033032.16-I
ENSMUST00000147278.2-I2	ENSMUSG00000033032.16-I
ENSMUST00000147278.2-I3	ENSMUSG00000033032.16-I
ENSMUST00000147278.2-I4	ENSMUSG00000033032.16-I
ENSMUST00000147278.2-I5	ENSMUSG00000033032.16-I
ENSMUST00000166783.3-I	ENSMUSG00000032735.16-I
ENSMUST00000166783.3-I1	ENSMUSG00000032735.16-I
ENSMUST00000049378.15-I	ENSMUSG00000032735.16-I
ENSMUST00000049378.15-I1	ENSMUSG00000032735.16-I
ENSMUST00000048688.8-I	ENSMUSG00000042211.8-I
ENSMUST00000048688.8-I1	ENSMUSG00000042211.8-I
ENSMUST00000048688.8-I2	ENSMUSG00000042211.8-I
ENSMUST00000048688.8-I3	ENSMUSG00000042211.8-I
ENSMUST00000236904.2-I	ENSMUSG00000042211.8-I
ENSMUST00000236904.2-I1	ENSMUSG00000042211.8-I
ENSMUST00000236904.2-I2	ENSMUSG00000042211.8-I
ENSMUST00000237378.2-I	ENSMUSG00000042211.8-I
ENSMUST00000235807.2-I	ENSMUSG00000042211.8-I
ENSMUST00000236302.2-I	ENSMUSG00000110576.3-I
ENSMUST00000212026.3-I	ENSMUSG00000110576.3-I
ENSMUST00000076194.6-I	ENSMUSG00000060201.6-I
ENSMUST00000235321.2-I	ENSMUSG00000060201.6-I
ENSMUST00000235190.2-I	ENSMUSG00000073551.6-I
ENSMUST00000097557.5-I	ENSMUSG00000073551.6-I
ENSMUST00000067450.3-I	ENSMUSG00000041789.8-I
ENSMUST00000048109.7-I	ENSMUSG00000041789.8-I
ENSMUST00000237173.2-I	ENSMUSG00000117671.2-I
ENSMUST00000047480.13-I	ENSMUSG00000041482.18-I
ENSMUST00000047480.13-I1	ENSMUSG00000041482.18-I
ENSMUST00000047480.13-I2	ENSMUSG00000041482.18-I
ENSMUST00000047480.13-I3	ENSMUSG00000041482.18-I
ENSMUST00000047480.13-I4	ENSMUSG00000041482.18-I
ENSMUST00000047480.13-I5	ENSMUSG00000041482.18-I
ENSMUST00000047480.13-I6	ENSMUSG00000041482.18-I
ENSMUST00000047480.13-I7	ENSMUSG00000041482.18-I
ENSMUST00000047480.13-I8	ENSMUSG00000041482.18-I
ENSMUST00000047480.13-I9	ENSMUSG00000041482.18-I
ENSMUST00000047480.13-I10	ENSMUSG00000041482.18-I
ENSMUST00000047480.13-I11	ENSMUSG00000041482.18-I
ENSMUST00000047480.13-I12	ENSMUSG00000041482.18-I
ENSMUST00000047480.13-I13	ENSMUSG00000041482.18-I
ENSMUST00000047480.13-I14	ENSMUSG00000041482.18-I
ENSMUST00000047480.13-I15	ENSMUSG00000041482.18-I
ENSMUST00000047480.13-I16	ENSMUSG00000041482.18-I
ENSMUST00000047480.13-I17	ENSMUSG00000041482.18-I
ENSMUST00000047480.13-I18	ENSMUSG00000041482.18-I
ENSMUST00000137141.4-I	ENSMUSG00000041482.18-I
ENSMUST00000137141.4-I1	ENSMUSG00000041482.18-I
ENSMUST00000137141.4-I2	ENSMUSG00000041482.18-I
ENSMUST00000137141.4-I3	ENSMUSG00000041482.18-I
ENSMUST00000238156.2-I	ENSMUSG00000041482.18-I
ENSMUST00000238156.2-I1	ENSMUSG00000041482.18-I
ENSMUST00000238156.2-I2	ENSMUSG00000041482.18-I
ENSMUST00000238156.2-I3	ENSMUSG00000041482.18-I
ENSMUST00000238156.2-I4	ENSMUSG00000041482.18-I
ENSMUST00000238156.2-I5	ENSMUSG00000041482.18-I
ENSMUST00000238156.2-I6	ENSMUSG00000041482.18-I
ENSMUST00000238156.2-I7	ENSMUSG00000041482.18-I
ENSMUST00000238156.2-I8	ENSMUSG00000041482.18-I
ENSMUST00000238156.2-I9	ENSMUSG00000041482.18-I
ENSMUST00000238156.2-I10	ENSMUSG00000041482.18-I
ENSMUST00000238156.2-I11	ENSMUSG00000041482.18-I
ENSMUST00000238156.2-I12	ENSMUSG00000041482.18-I
ENSMUST00000238156.2-I13	ENSMUSG00000041482.18-I
ENSMUST00000238156.2-I14	ENSMUSG00000041482.18-I
ENSMUST00000238156.2-I15	ENSMUSG00000041482.18-I
ENSMUST00000238156.2-I16	ENSMUSG00000041482.18-I
ENSMUST00000238156.2-I17	ENSMUSG00000041482.18-I
ENSMUST00000183217.9-I	ENSMUSG00000041482.18-I
ENSMUST00000183217.9-I1	ENSMUSG00000041482.18-I
ENSMUST00000183217.9-I2	ENSMUSG00000041482.18-I
ENSMUST00000183217.9-I3	ENSMUSG00000041482.18-I
ENSMUST00000183217.9-I4	ENSMUSG00000041482.18-I
ENSMUST00000183217.9-I5	ENSMUSG00000041482.18-I
ENSMUST00000183217.9-I6	ENSMUSG00000041482.18-I
ENSMUST00000183217.9-I7	ENSMUSG00000041482.18-I
ENSMUST00000183217.9-I8	ENSMUSG00000041482.18-I
ENSMUST00000183217.9-I9	ENSMUSG00000041482.18-I
ENSMUST00000183217.9-I10	ENSMUSG00000041482.18-I
ENSMUST00000183217.9-I11	ENSMUSG00000041482.18-I
ENSMUST00000183217.9-I12	ENSMUSG00000041482.18-I
ENSMUST00000183217.9-I13	ENSMUSG00000041482.18-I
ENSMUST00000183217.9-I14	ENSMUSG00000041482.18-I
ENSMUST00000183217.9-I15	ENSMUSG00000041482.18-I
ENSMUST00000183217.9-I16	ENSMUSG00000041482.18-I
ENSMUST00000183217.9-I17	ENSMUSG00000041482.18-I
ENSMUST00000183217.9-I18	ENSMUSG00000041482.18-I
ENSMUST00000238051.2-I	ENSMUSG00000041482.18-I
ENSMUST00000238051.2-I1	ENSMUSG00000041482.18-I
ENSMUST00000238051.2-I2	ENSMUSG00000041482.18-I
ENSMUST00000238051.2-I3	ENSMUSG00000041482.18-I
ENSMUST00000238051.2-I4	ENSMUSG00000041482.18-I
ENSMUST00000238051.2-I5	ENSMUSG00000041482.18-I
ENSMUST00000238051.2-I6	ENSMUSG00000041482.18-I
ENSMUST00000238051.2-I7	ENSMUSG00000041482.18-I
ENSMUST00000238051.2-I8	ENSMUSG00000041482.18-I
ENSMUST00000238051.2-I9	ENSMUSG00000041482.18-I
ENSMUST00000238051.2-I10	ENSMUSG00000041482.18-I
ENSMUST00000238051.2-I11	ENSMUSG00000041482.18-I
ENSMUST00000238051.2-I12	ENSMUSG00000041482.18-I
ENSMUST00000238051.2-I13	ENSMUSG00000041482.18-I
ENSMUST00000238051.2-I14	ENSMUSG00000041482.18-I
ENSMUST00000238051.2-I15	ENSMUSG00000041482.18-I
ENSMUST00000238051.2-I16	ENSMUSG00000041482.18-I
ENSMUST00000238051.2-I17	ENSMUSG00000041482.18-I
ENSMUST00000238051.2-I18	ENSMUSG00000041482.18-I
ENSMUST00000132576.9-I	ENSMUSG00000041482.18-I
ENSMUST00000132576.9-I1	ENSMUSG00000041482.18-I
ENSMUST00000132576.9-I2	ENSMUSG00000041482.18-I
ENSMUST00000123322.2-I	ENSMUSG00000041482.18-I
ENSMUST00000123322.2-I1	ENSMUSG00000041482.18-I
ENSMUST00000123322.2-I2	ENSMUSG00000041482.18-I
ENSMUST00000123322.2-I3	ENSMUSG00000041482.18-I
ENSMUST00000236438.2-I	ENSMUSG00000041482.18-I
ENSMUST00000235659.2-I	ENSMUSG00000041482.18-I
ENSMUST00000235659.2-I1	ENSMUSG00000041482.18-I
ENSMUST00000182233.9-I	ENSMUSG00000041482.18-I
ENSMUST00000182233.9-I1	ENSMUSG00000041482.18-I
ENSMUST00000182233.9-I2	ENSMUSG00000041482.18-I
ENSMUST00000182233.9-I3	ENSMUSG00000041482.18-I
ENSMUST00000182233.9-I4	ENSMUSG00000041482.18-I
ENSMUST00000182233.9-I5	ENSMUSG00000041482.18-I
ENSMUST00000182233.9-I6	ENSMUSG00000041482.18-I
ENSMUST00000182233.9-I7	ENSMUSG00000041482.18-I
ENSMUST00000182233.9-I8	ENSMUSG00000041482.18-I
ENSMUST00000182166.9-I	ENSMUSG00000041482.18-I
ENSMUST00000182166.9-I1	ENSMUSG00000041482.18-I
ENSMUST00000182166.9-I2	ENSMUSG00000041482.18-I
ENSMUST00000182166.9-I3	ENSMUSG00000041482.18-I
ENSMUST00000237812.2-I	ENSMUSG00000041482.18-I
ENSMUST00000235366.2-I	ENSMUSG00000041482.18-I
ENSMUST00000046860.7-I	ENSMUSG00000041482.18-I
ENSMUST00000046860.7-I1	ENSMUSG00000041482.18-I
ENSMUST00000046860.7-I2	ENSMUSG00000041482.18-I
ENSMUST00000182177.3-I	ENSMUSG00000041482.18-I
ENSMUST00000182177.3-I1	ENSMUSG00000041482.18-I
ENSMUST00000182177.3-I2	ENSMUSG00000041482.18-I
ENSMUST00000237004.2-I	ENSMUSG00000024583.4-I
